chart_date,rank,country,track_id,name,artist_name,artist_id,release_date,kind,genre_ids,genre_names,url,artwork_url,fetched_at
2026-08-21,5,jp,1894837345,It's Me,ILLIT,1734551937,2026-04-30,songs,14|34,ポップ|ミュージック,https://music.apple.com/jp/album/its-me/1894837142?i=1894837345,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cc/76/26/cc76262a-dc2e-0746-ed85-070a56d23d40/26UMGIM46377.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,6,jp,1869537742,爆裂愛してる,M!LK,1356706755,2026-02-18,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%88%86%E8%A3%82%E6%84%9B%E3%81%97%E3%81%A6%E3%82%8B/1869537741?i=1869537742,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/45/b1/53/45b153d5-e943-6cd9-620e-0a4c66b7525b/VEATP-45199.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,7,jp,1837658529,IRIS OUT,米津玄師,530814268,2025-09-15,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/iris-out/1837658528?i=1837658529,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e0/f9/f1/e0f9f1f3-a088-b28d-6760-a28accabc705/4547366775181.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,8,jp,1408505264,青と夏,Mrs. GREEN APPLE,962221033,2018-07-12,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E9%9D%92%E3%81%A8%E5%A4%8F/1408505088?i=1408505264,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/27/08/3427087f-2d39-4847-9b19-052dd3589014/18UMGIM36633.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,9,jp,1451570480,花束,back number,302361237,2011-06-22,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E8%8A%B1%E6%9D%9F/1451570468?i=1451570480,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/26/b6/e7/26b6e7e2-1cbb-4dde-edfb-e44e1f881cbd/00602577303739.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,10,jp,604748203,夜の踊り子,サカナクション,252312257,2013-03-13,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E5%A4%9C%E3%81%AE%E8%B8%8A%E3%82%8A%E5%AD%90/604748196?i=604748203,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/60/9b/bb/609bbb5d-96eb-ae16-f08a-81a3223deb24/VICL-63999.jpg/100x99bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,11,jp,1451567963,高嶺の花子さん,back number,302361237,2013-06-26,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E9%AB%98%E5%B6%BA%E3%81%AE%E8%8A%B1%E5%AD%90%E3%81%95%E3%82%93/1451567957?i=1451567963,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ad/35/1f/ad351f01-3b1e-e723-77db-3a7d88221e5e/00602577303753.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,12,jp,1408505419,点描の唄 (feat. 井上苑子),Mrs. GREEN APPLE,962221033,2018-08-01,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E7%82%B9%E6%8F%8F%E3%81%AE%E5%94%84-feat-%E4%BA%95%E4%B8%8A%E8%8B%91%E5%AD%90/1408505088?i=1408505419,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/27/08/3427087f-2d39-4847-9b19-052dd3589014/18UMGIM36633.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,13,jp,1821849522,Blue Jeans,HANA,1792783458,2025-07-14,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/blue-jeans/1821849174?i=1821849522,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d0/c4/4d/d0c44ddb-0fd9-ef8c-7839-33a103cb08dc/4547366759990.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,14,jp,1867354081,lulu.,Mrs. GREEN APPLE,962221033,2026-01-12,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/lulu/1867354077?i=1867354081,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0c/57/00/0c570009-660c-0faa-c53b-8f06ce2b04ea/25UM2IM10507.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,15,jp,1648865575,Soranji,Mrs. GREEN APPLE,962221033,2022-10-18,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/soranji/1648865573?i=1648865575,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/e1/ec/d4/e1ecd4b4-4f2f-c49e-fa95-958c6b4cf7ab/22UM1IM16537.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,16,jp,1451567751,ハッピーエンド,back number,302361237,2016-11-16,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%82%A8%E3%83%B3%E3%83%89/1451567750?i=1451567751,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/d9/55/96/d955961f-f9f7-4aa9-720f-36ddc0c46d0c/00602577303951.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,17,jp,6792630529,恋、はじめました。,=LOVE,1273762750,2026-08-04,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E6%81%8B-%E3%81%AF%E3%81%98%E3%82%81%E3%81%BE%E3%81%97%E3%81%9F/6792630528?i=6792630529,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/e8/31/4ce831bc-d6ef-bd1d-ecb4-1768b26bffe3/4547366839838.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,18,jp,6793888335,見知らぬ糸,スピッツ,74456960,2026-08-07,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E8%A6%8B%E7%9F%A5%E3%82%89%E3%81%AC%E7%B3%B8/6793888333?i=6793888335,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ab/0d/29/ab0d292f-3675-729e-4a8f-eb79a4c88367/26UMGIM87104.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,19,jp,6762737233,アイドルパワー,M!LK,1356706755,2026-04-27,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%83%91%E3%83%AF%E3%83%BC/1894988524?i=6762737233,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/63/23/e2/6323e2fb-271c-5d6b-5db4-a6eeac25ac19/VEATP-45552.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,20,jp,1456063581,HAPPY BIRTHDAY,back number,302361237,2019-02-19,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/happy-birthday/1456062834?i=1456063581,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/38/22/2e/38222e54-54dd-aa06-0e39-e0a0c0719752/00602577530418.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,21,jp,1446781787,マリーゴールド,あいみょん,1165017710,2018-07-18,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%83%9E%E3%83%AA%E3%83%BC%E3%82%B4%E3%83%BC%E3%83%AB%E3%83%89/1446781785?i=1446781787,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3c/3b/f6/3c3bf6e8-1947-347e-f6f0-c857ca4c026f/190295490089.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,22,jp,6774039202,烏 - Raven,米津玄師,530814268,2026-06-15,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%83%8F-raven/6774039193?i=6774039202,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/66/89/10/668910f4-2f09-12c7-200a-104eee77cb48/4547366827767.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,23,jp,1794066813,とくべチュ、して,=LOVE,1273762750,2025-02-10,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%81%A8%E3%81%8F%E3%81%B9%E3%83%81%E3%83%A5-%E3%81%97%E3%81%A6/1794066812?i=1794066813,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/64/7f/83/647f8398-9ac9-21f6-49cc-bec4e9723637/4547366732757.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,24,jp,6792947886,I Got Your Back,ILLIT & HANA,1734551937,2026-07-26,songs,51|34|14,K-Pop|ミュージック|ポップ,https://music.apple.com/jp/album/i-got-your-back/6792947885?i=6792947886,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a2/07/0e/a2070e8c-686c-26a9-2c8c-dfbd7586f7c4/26UMGIM79032.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,25,jp,1681600508,ケセラセラ,Mrs. GREEN APPLE,962221033,2023-04-25,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%82%B1%E3%82%BB%E3%83%A9%E3%82%BB%E3%83%A9/1681600496?i=1681600508,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/25/22/db/2522db04-1404-086a-c8a2-253484030b36/23UMGIM37150.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,26,jp,1808852932,ブルーアンバー,back number,302361237,2025-04-28,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%83%96%E3%83%AB%E3%83%BC%E3%82%A2%E3%83%B3%E3%83%90%E3%83%BC/1808852878?i=1808852932,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d5/b9/bc/d5b9bc67-dc87-e451-1ccb-67f3e8b77aa6/25UMGIM41036.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,27,jp,6789046323,You!Joy!Parade!,M!LK,1356706755,2026-07-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/you-joy-parade/6789046108?i=6789046323,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/3b/5d/b7/3b5db7d2-034a-23e4-f77a-ee01d8a2a4bd/VEATP-45775.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,28,jp,1790599512,ダーリン,Mrs. GREEN APPLE,962221033,2025-01-20,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%80%E3%83%BC%E3%83%AA%E3%83%B3/1790599503?i=1790599512,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/7b/b9/27/7bb92776-1f4a-06c6-e36e-de889f2b8620/25UMGIM01757.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,29,jp,1803063210,ROSE,HANA,1792783458,2025-04-02,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/rose/1803063207?i=1803063210,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/5b/f9/06/5bf9064c-9e3c-005f-22c8-0ad331a55c84/4547366741339.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,30,jp,1445145789,僕のこと,Mrs. GREEN APPLE,962221033,2018-12-26,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E5%83%95%E3%81%AE%E3%81%93%E3%81%A8/1445145788?i=1445145789,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/37/30/a9/3730a9f0-50d3-e4e1-9f4d-620b30380414/18UMGIM80785.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,31,jp,1451566361,ヒロイン,back number,302361237,2015-01-21,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%83%92%E3%83%AD%E3%82%A4%E3%83%B3/1451566360?i=1451566361,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/5d/d1/f0/5dd1f0aa-4b50-e6b1-73b1-fb740989afba/00602577303906.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,32,jp,1579439168,水平線,back number,302361237,2021-08-13,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E6%B0%B4%E5%B9%B3%E7%B7%9A/1579439167?i=1579439168,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/bd/d6/8f/bdd68f1b-8588-3e91-faab-ab9d7ca35c2f/21UMGIM28078.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,33,jp,6778272103,BAD,ATEEZ,1439301205,2026-06-26,songs,51|34|14,K-Pop|ミュージック|ポップ,https://music.apple.com/jp/album/bad/6778272101?i=6778272103,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/84/f5/fb/84f5fb23-0194-b302-15f7-e768c9029a28/26UMGIM64142.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,34,jp,6785367852,夜鷹 - Yodaka,米津玄師,530814268,2026-07-13,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%A4%9C%E9%B7%B9-yodaka/6785367850?i=6785367852,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ef/41/20/ef41201c-8d3b-5110-b198-c978c281b288/4547366836165.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,35,jp,949248404,真夏の果実,サザンオールスターズ,671759255,1990-09-01,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%9C%9F%E5%A4%8F%E3%81%AE%E6%9E%9C%E5%AE%9F/949248376?i=949248404,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ec/aa/df/ecaadf9d-efe3-8d64-dc0c-c69f97acfe47/VEATP-32189.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,36,jp,6785734870,マイオンリー,SixTONES,1808322699,2026-07-12,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%83%9E%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%AA%E3%83%BC/6785734869?i=6785734870,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/be/28/43/be284309-bce7-bfc4-a1a8-90a6712b1b8f/4547366834611.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,37,jp,1451567084,わたがし,back number,302361237,2012-07-18,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%8F%E3%81%9F%E3%81%8C%E3%81%97/1451567083?i=1451567084,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1b/a4/3f/1ba43f2b-26a6-e4bc-ad09-b36f4e2c2524/00602577303852.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,38,jp,1691229801,Magic,Mrs. GREEN APPLE,962221033,2023-06-14,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/magic/1691229798?i=1691229801,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a4/ad/58/a4ad5816-0612-60d0-3ea2-917bea2e9c8e/23UMGIM61979.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,39,jp,1795905600,怪獣,サカナクション,252312257,2025-02-20,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E6%80%AA%E7%8D%A3/1795905599?i=1795905600,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/44/35/c7/4435c703-3647-654b-16a7-ab74885f71da/VEATP-43484.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,40,jp,1860538548,AIZO,King Gnu,1258439196,2026-01-09,songs,20|34,オルタナティブ|ミュージック,https://music.apple.com/jp/album/aizo/1860538546?i=1860538548,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9f/8a/0b/9f8a0bc1-e6ee-5873-4fc9-9a75b0d58e2a/4547366794816.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,41,jp,1394013614,115万キロのフィルム,Official髭男dism,960568308,2018-04-11,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/115%E4%B8%87%E3%82%AD%E3%83%AD%E3%81%AE%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0/1394013451?i=1394013614,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/40/e8/2d/40e82dfb-55b4-7016-1127-357ab78d3f7f/jk.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,42,jp,1627629624,ブルーアンビエンス (feat. asmi),Mrs. GREEN APPLE,962221033,2022-06-15,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%96%E3%83%AB%E3%83%BC%E3%82%A2%E3%83%B3%E3%83%93%E3%82%A8%E3%83%B3%E3%82%B9-feat-asmi/1627629613?i=1627629624,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/45/11/66/45116621-c965-642d-43ef-b8cf33711bde/22UMGIM58754.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,43,jp,1623304209,ダンスホール,Mrs. GREEN APPLE,962221033,2022-05-24,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%80%E3%83%B3%E3%82%B9%E3%83%9B%E3%83%BC%E3%83%AB/1623304208?i=1623304209,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/b7/20/05/b7200500-e97d-8c79-7cf2-99a6fb1aaf4d/22UMGIM50592.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,44,jp,947748526,いとしのエリー,サザンオールスターズ,671759255,1979-04-05,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%81%84%E3%81%A8%E3%81%97%E3%81%AE%E3%82%A8%E3%83%AA%E3%83%BC/947748513?i=947748526,https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/fc/5c/44/fc5c4442-ad6e-3866-0b87-fdc913642341/VEATP-31040.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,45,jp,1459216694,Pretender,Official髭男dism,960568308,2019-04-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/pretender/1459216693?i=1459216694,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1f/b6/36/1fb6364f-77fc-7653-3750-811631832ee9/PCCA_04785.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,46,jp,949250892,TSUNAMI,サザンオールスターズ,671759255,2000-01-26,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/tsunami/949250891?i=949250892,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/e7/70/79e7709a-96a4-9029-e22c-f9252575a6ec/VEATP-30872.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,47,jp,6793456212,罪と罰と雨とキス (佐野勇斗&吉田仁人),M!LK,1356706755,2026-08-03,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%BD%AA%E3%81%A8%E7%BD%B0%E3%81%A8%E9%9B%A8%E3%81%A8%E3%82%AD%E3%82%B9-%E4%BD%90%E9%87%8E%E5%8B%87%E6%96%97-%E5%90%89%E7%94%B0%E4%BB%81%E4%BA%BA/6793456209?i=6793456212,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bd/11/7d/bd117d15-042d-c606-6e45-2bc5a14a96d4/VEATP-45813.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,48,jp,1892738152,BPM (feat. KREVA),Kvi Baba,1413556966,2026-04-22,songs,18|34|27,ヒップホップ／ラップ|ミュージック|J-Pop,https://music.apple.com/jp/album/bpm-feat-kreva/1892738151?i=1892738152,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/42/a0/64/42a06443-8d1a-950d-6a98-367771694088/4988061934006_cover.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,49,jp,1879525016,Five,嵐,548185047,2026-03-04,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/five/1879524863?i=1879525016,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/05/77/28/05772817-1d81-ee8e-8224-a225f74a310b/820200234377.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,50,jp,1706832137,怪獣の花唄,Vaundy,1487570516,2020-05-11,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E6%80%AA%E7%8D%A3%E3%81%AE%E8%8A%B1%E5%94%84/1706831732?i=1706832137,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/09/89/00/09890002-b2de-3637-39b2-f6c2d34d0e93/197189854859.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,51,jp,1838917139,Wherever you are,ONE OK ROCK,252239625,2010-06-09,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/wherever-you-are/1838917127?i=1838917139,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/53/f4/a1/53f4a1a3-ae4f-2406-2e89-f49e8a3d1ec1/25UMGIM89645.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,52,jp,1440763351,Automatic (Remastered 2014),宇多田ヒカル,18756224,1999-03-10,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/automatic-remastered-2014/1440763349?i=1440763351,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/67/00/77670013-e2ed-437a-dc30-e9cb74056cbe/00600406427052.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,53,jp,1440745441,StaRt,Mrs. GREEN APPLE,962221033,2015-07-01,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/start/1440745429?i=1440745441,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0b/35/3a/0b353aeb-db33-a263-889d-1a8a7bfdbcec/00600406599247.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,54,jp,1648108988,Subtitle,Official髭男dism,960568308,2022-10-12,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/subtitle/1648108987?i=1648108988,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/53/0c/17/530c1752-6dce-d4bc-98d1-784141b1703e/PCSP_04565_A.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,55,jp,6794271993,GO GHOST,King Gnu,1258439196,2026-07-29,songs,20|34,オルタナティブ|ミュージック,https://music.apple.com/jp/album/go-ghost/6794271990?i=6794271993,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/47/f3/49/47f3490b-4395-28ba-e6a9-88c9dd7be8fa/4547366841732.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,56,jp,1874221480,劇薬中毒,=LOVE,1273762750,2026-02-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%8A%87%E8%96%AC%E4%B8%AD%E6%AF%92/1874221478?i=1874221480,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c1/b4/88/c1b4883d-1baa-1954-49f5-0c237b5745e0/4547366803013.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,57,jp,1438144188,今夜このまま,あいみょん,1165017710,2018-10-25,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E4%BB%8A%E5%A4%9C%E3%81%93%E3%81%AE%E3%81%BE%E3%81%BE/1438144187?i=1438144188,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/8e/e9/778ee9af-fcbb-091c-e135-24c4bda18e1b/190295528652.jpg/100x87bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,58,jp,1821087731,革命道中 - On The Way,アイナ・ジ・エンド,991663287,2025-07-02,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E9%9D%A9%E5%91%BD%E9%81%93%E4%B8%AD-on-the-way/1821087726?i=1821087731,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0d/3a/cf/0d3acf31-2a58-aa41-f3f1-ea26926bbda6/ANTCD-A0000017039.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,59,jp,1471459432,インフェルノ,Mrs. GREEN APPLE,962221033,2019-07-18,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A7%E3%83%AB%E3%83%8E/1471459431?i=1471459432,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/d6/9e/54/d69e54ca-2d82-f291-d745-9a706aa26940/19UMGIM59475.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,60,jp,1884257489,Bad Girl,HANA,1792783458,2026-03-27,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/bad-girl/1884257488?i=1884257489,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/23/ca/fc/23cafc8b-4576-75c1-0392-9451e07e136f/4547366812664.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,61,jp,1440747285,チェリー,スピッツ,74456960,1996-04-10,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%81%E3%82%A7%E3%83%AA%E3%83%BC/1440746376?i=1440747285,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/29/c0/30/29c030c7-ae9c-a201-ef47-bf9a8b2ed31a/00600406212191.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,62,jp,1273709797,君はロックを聴かない,あいみょん,1165017710,2017-07-25,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%90%9B%E3%81%AF%E3%83%AD%E3%83%83%E3%82%AF%E3%82%92%E8%81%B4%E3%81%8B%E3%81%AA%E3%81%84/1273709789?i=1273709797,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/d8/7b/7c/d87b7cfd-c88c-1003-bc5d-883882043e33/190295747138.jpg/100x87bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,63,jp,1468137287,Never Grow Up,ちゃんみな,1104839687,2019-07-19,songs,18|34,ヒップホップ／ラップ|ミュージック,https://music.apple.com/jp/album/never-grow-up/1468137281?i=1468137287,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/41/38/2241383b-a391-c2a5-509d-a78afff55279/190295402242.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,64,jp,1468137516,SAD SONG,ちゃんみな,1104839687,2019-08-07,songs,18|34,ヒップホップ／ラップ|ミュージック,https://music.apple.com/jp/album/sad-song/1468137281?i=1468137516,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/41/38/2241383b-a391-c2a5-509d-a78afff55279/190295402242.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,65,jp,1109978628,花火,aiko,635154255,1999-08-04,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E8%8A%B1%E7%81%AB/1109978421?i=1109978628,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/fd/15/d4/fd15d4e4-f556-0581-9fb0-fc6a0328c594/dj.fosphrnf.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,66,jp,1648411352,アイラブユー,back number,302361237,2022-10-24,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A2%E3%82%A4%E3%83%A9%E3%83%96%E3%83%A6%E3%83%BC/1648411350?i=1648411352,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ba/4e/5a/ba4e5aa0-2a3f-15db-3fa7-f8eea1ab05c0/22UMGIM76305.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
